text,Sentiment,Sentiment_Label,Sentiment_Code
and putting it back on fixed the problem,0.05,Positive,1
on another occasion siri refused to open,0.0,Neutral,0
some apps like slack and apple music,0.0,Neutral,0
while opening others it wasn't a,0.0,Neutral,0
consistent issue but it was still,0.25,Positive,1
annoying let's talk about the elephant,-0.8,Negative,0
in the room and that is the fact that,0.0,Neutral,0
the apple vision pro needs to be,0.0,Neutral,0
attached to this portable battery at all,0.0,Neutral,0
times that's how it gets power there's,0.0,Neutral,0
no battery in the headset itself it's,0.0,Neutral,0
partially because of how much power this,0.05,Positive,1
thing requires it's 12.4 o which is,0.0,Neutral,0
heavier than the iphone 15 pro max so,0.0,Neutral,0
when you're not using the battery when,0.0,Neutral,0
you're standing up you could just put it,0.0,Neutral,0
in your back pocket like this for,0.0,Neutral,0
example and while the cord is long,-0.05,Negative,0
enough most of the time if you're really,0.2333333333333333,Positive,1
in immersed in a game or other,-0.2625,Negative,0
experience and you move quickly you,0.3333333333333333,Positive,1
could accidentally tug the battery off,0.0,Neutral,0
the table or couch onto the floor,0.0,Neutral,0
depending on how you connect everything,0.0,Neutral,0
the wire can get tangled like this and,0.0,Neutral,0
it's already not super long i haven't,-0.10833333333333334,Negative,0
had any issues where it's gotten snagged,0.0,Neutral,0
on something but i've also been very,0.2,Positive,1
conscious of the fact that it's there,0.1,Positive,1
the apple vision pros battery is rated,0.0,Neutral,0
for 2 hours of general use and 2.5 hours,0.05000000000000002,Positive,1
of video playback in my testing on and,0.0,Neutral,0
off over 2 hours the vision pro was down,-0.15555555555555559,Negative,0
to about 60% and then down down to 40%,-0.15555555555555559,Negative,0
after another couple of hours if you,0.0,Neutral,0
want to use the vision pro continuously,0.0,Neutral,0
you can always just plug in the battery,0.0,Neutral,0
using the included usbc power,0.0,Neutral,0
adapter when i think about the apple,0.0,Neutral,0
vision pro there's a few words that come,-0.2,Negative,0
to mind one is unmatched the other is,-0.125,Negative,0
just wow and fully immersive and that's,0.1,Positive,1
because i really do feel like the vision,0.2,Positive,1
pro pushes the boundaries in terms of,0.0,Neutral,0
what we would think of an ar and vr,0.0,Neutral,0
device in one sure it's easy to scoff at,0.4666666666666667,Positive,1
because of its price and i definitely,0.0,Neutral,0
can't afford one at,0.0,Neutral,0
"3,500 but now that i've been wearing",0.0,Neutral,0
this review unit and testing all of its,0.0,Neutral,0
features i would argue that it's the,0.0,Neutral,0
most innovative apple product since the,0.5,Positive,1
original iphone do i think that most,0.4375,Positive,1
people are going to buy one no but i do,0.0,Neutral,0
think that it really sets the stage for,0.2,Positive,1
the next era of computing that said some,0.0,Neutral,0
may want to wait for the rumored lower,0.0,Neutral,0
cost version on the horizon but there's,0.0,Neutral,0
no timetable for that my bottom line in,0.0,Neutral,0
the vision pro that we have right here,0.2857142857142857,Positive,1
right now is that it's definitely,0.14285714285714285,Positive,1
revolutionary but it's a revolution in,0.0,Neutral,0
progress for more on the apple vision,0.5,Positive,1
pro check out my very in-depth review on,0.2,Positive,1
tomsguide.com and be sure to follow us,0.5,Positive,1
at tomsguide across all of our social,0.03333333333333333,Positive,1
channels for more content around this,0.5,Positive,1
headset for toms guide this is mark,0.0,Neutral,0
spoonauer,0.0,Neutral,0
i've been using vr for 7even years but,0.0,Neutral,0
the apple vision pro is the only headset,0.0,Neutral,0
that could get me to use it for six to,0.0,Neutral,0
even 12 hours a day and time goes by so,0.0,Neutral,0
quickly but does that actually mean it,0.010416666666666657,Positive,1
is worth the price well it is very hard,-0.03958333333333336,Negative,0
to find its value at this price except i,0.0,Neutral,0
might have found a few reasons i've been,-0.2,Negative,0
using the headset for over a month now i,0.0,Neutral,0
have finally feel ready to share my full,0.18333333333333335,Positive,1
review and answer these questions from,0.0,Neutral,0
the perspective of a fervent vr user or,0.0,Neutral,0
vr addict i bought the headset myself,0.0,Neutral,0
which has only cost me five kidneys but,0.0,Neutral,0
since then i've been on a non-stop,0.0,Neutral,0
expedition into the unknown territories,-0.1,Negative,0
of apple's first xr headset so i'll be,0.25,Positive,1
sharing the usual techy stuff visual,-0.125,Negative,0
quality overall performance however i'll,0.0,Neutral,0
primarily be focusing on the overall,0.2,Positive,1
experience the stuff that you can do,0.0,Neutral,0
what has surprised me both good and bad,0.03333333333333336,Positive,1
because i think that's the most,0.5,Positive,1
interesting part of a vr headset review,0.5,Positive,1
if you stick around until the end i'll,0.0,Neutral,0
let you know if i'm keeping my,0.0,Neutral,0
headset i don't think any other headset,-0.125,Negative,0
got as much buzz when it launched on,0.2,Positive,1
february 2nd as the apple vision pro the,0.0,Neutral,0
biggest shock it's super expensive at,-0.08333333333333334,Negative,0
"3,500 especially when it looks like it",0.0,Neutral,0
has fewer features than a 500 headset,0.0,Neutral,0
like the meta quest 3 it seems the quest,0.0,Neutral,0
3 can do everything the vision pro does,0.0,Neutral,0
and then some but it's not that simple,0.0,Neutral,0
i'll tell you why soon the vision pro,0.0,Neutral,0
design stands out from other vr headsets,-0.125,Negative,0
with its highend look and view it's,0.0,Neutral,0
crafted from materials like glass,0.0,Neutral,0
aluminium and stainless steel giving it,0.2,Positive,1
a premium touch that definitely feel,0.0,Neutral,0
expensive so much so that it makes me,-0.15,Negative,0
way too scared to break the headset as,0.0,Neutral,0
it feels very fragile like it could,0.0,Neutral,0
break if dropped just once i've have,0.0,Neutral,0
seen these pictures and made me,0.0,Neutral,0
extremely careful with it treating it,-0.1,Negative,0
like a delicate little baby also the,-0.24375,Negative,0
external battery which is easily,0.21666666666666667,Positive,1
accidentally dropped because it's easy,0.43333333333333335,Positive,1
to tuck the cable when you move a little,-0.1875,Negative,0
bit my now sports a dent and a scratch,0.0,Neutral,0
which is a real bummer so i wish this,0.2,Positive,1
whole thing was built to off especially,0.1,Positive,1
since it's something you carry around a,0.0,Neutral,0
lot the headset comes with audio straps,0.0,Neutral,0
a light seew a face cushion and two,0.4,Positive,1
different bands a solo knit band and a,0.0,Neutral,0
dual loop band this battery with its,0.0,Neutral,0
power cable a usbc charging cable an,0.0,Neutral,0
adapter a cover for the headset and a,0.0,Neutral,0
polishing cloth the glass front is a,0.0,Neutral,0
real eye catcher making it look stunning,0.35,Positive,1
although it's easy to get smudes on it,0.43333333333333335,Positive,1
and if that happens the mixed reality,0.0,Neutral,0
can become blurry so i have to use the,0.0,Neutral,0
cloth pretty often on top you'll find,0.375,Positive,1
two buttons for quick action the crown,0.21666666666666667,Positive,1
on the right not only lets you switch,0.14285714285714285,Positive,1
between reality and vr but also controls,0.0,Neutral,0
the volume behind the glass front,-0.4,Negative,0
there's a display for a feature called,0.0,Neutral,0
eyesight it shows people around you if,0.0,Neutral,0
you're looking at them or if you're,0.0,Neutral,0
totally absorbed in what you're doing,0.3,Positive,1
i'll dive deeper into this soon the,0.0,Neutral,0
vision pro works by itself just like the,0.0,Neutral,0
quest meaning you don't need any other,-0.125,Negative,0
gadgets to use it but the vision pro is,0.0,Neutral,0
more like an ipad that gives you,0.5,Positive,1
superpowers now you can use your eyes,0.0,Neutral,0
and fingers to navigate speak to open,0.0,Neutral,0
apps or type and transform your cozy,-0.19999999999999998,Negative,0
couch into a spot for work or play it,0.0,Neutral,0
really feels like stepping into the,0.2,Positive,1
future uh like a s-i movie think,0.0,Neutral,0
minority report or maybe iron man's,0.0,Neutral,0
jarvis how the tech progresses is,0.0,Neutral,0
mindblowing sure it's not perfect and,0.0,Neutral,0
i'll explain that by showing you what it,0.0,Neutral,0
lets you do but before we move on i've,0.0,Neutral,0
got something exciting from new to unbox,0.21818181818181817,Positive,1
they sent us their latest vr tech so,0.5,Positive,1
let's crack it,0.0,Neutral,0
open wow this packaging is no yol let's,0.05,Positive,1
see what's inside what in the shell i,0.0,Neutral,0
was expecting cutting ed vr but this,-0.6,Negative,0
might be just the most organic tech on,0.5,Positive,1
the market zero buyers infinite battery,0.0,Neutral,0
life and a a natural air cooling system,0.1,Positive,1
but don't let the yol get you down the,-0.15555555555555559,Negative,0
real deal is new's april fool's day sale,0.16818181818181818,Positive,1
find excellent tech deals like the meta,1.0,Positive,1
quest 2 playstation po's explore this,0.0,Neutral,0
msi rtx 4090 video card and more using,0.5,Positive,1
the links below happy april fools from,0.8,Positive,1
newc and me and now let's continue so,0.0,Neutral,0
the vision pro doesn't use traditional,0.0,Neutral,0
controllers instead it has cameras and,0.0,Neutral,0
sensors to track your eyes and hands,0.0,Neutral,0
during setup you calibrate these for,0.0,Neutral,0
accurate tracking it operates on vision,0.4000000000000001,Positive,1
os an apple system where you navigate by,0.0,Neutral,0
looking at what you want to select and,0.0,Neutral,0
then pinching your index and thumb,0.0,Neutral,0
fingers together to click you can also,0.0,Neutral,0
use gestures for scrolling and zooming,0.0,Neutral,0
it tracks even if your hands are,0.0,Neutral,0
comfortably resting on your lab but,0.4,Positive,1
impressively it even tracks gestures,1.0,Positive,1
when you're looking away from your hands,0.0,Neutral,0
a cool feature is occlusion where your,0.35,Positive,1
own hands appear in front of virtual,0.6,Positive,1
screens i love that this way you can use,0.5,Positive,1
screens like a floating ipad by using,0.0,Neutral,0
ipad and iphone gestures like so now the,0.0,Neutral,0
ey and hand tracking is quick and,0.3333333333333333,Positive,1
precise making interactions feel almost,0.4,Positive,1
telekinetic like i'm making things,0.0,Neutral,0
happen just with my thoughts which was,0.0,Neutral,0
definitely a wow moment to me but it's,0.1,Positive,1
not flawless sometimes what you're,-0.5,Negative,0
looking at doesn't match what you want,0.0,Neutral,0
to control leading to accidental clicks,0.0,Neutral,0
and sometimes the ey tracking gets off,0.0,Neutral,0
track making it not work right,0.2857142857142857,Positive,1
especially if i move the headset around,0.0,Neutral,0
on my head for comfort so i often have,0.0,Neutral,0
to go through the eye setup again which,0.0,Neutral,0
can get a little bit annoying typing,-0.49375,Negative,0
with just your eyes is not too bad but,-0.6999999999999998,Negative,0
it's quite slow and can strain your eyes,-0.30000000000000004,Negative,0
touching the virtual keyboard is even,0.5,Positive,1
slower because you can use your index,0.0,Neutral,0
fingers thankfully siri apple's voice,0.0,Neutral,0
assistant is included and it helps by,0.0,Neutral,0
letting you launch apps and type with,0.0,Neutral,0
voice commands i think this mix of i,0.0,Neutral,0
hand and voice control despite needing,0.0,Neutral,0
improvements is incredible honestly i,0.75,Positive,1
wish all my devices worked like this but,0.0,Neutral,0
the lack of physical controllers does,0.0,Neutral,0
limit certain interactions and it would,0.21428571428571427,Positive,1
have been nice to have that option for,0.6,Positive,1
better typing and clicking hooking up a,0.5,Positive,1
bluetooth keyboard and apple's magic,0.5,Positive,1
trackpad or even a macbook is a great,0.8,Positive,1
option it's a bummer though that regular,0.0,Neutral,0
bluetooth mice do not work with it it's,0.0,Neutral,0
disappointing and kind of weird but the,-0.16666666666666666,Negative,0
setup that does work works very smoothly,0.52,Positive,1
and it works across devices but i'll get,0.0,Neutral,0
into that after exploring vision proos,0.0,Neutral,0
mode the two main modes are shared space,0.16666666666666666,Positive,1
and full space each mode has its unique,0.3625,Positive,1
uses first up is shared space when you,0.25,Positive,1
wear the headset you will enter this,0.0,Neutral,0
mode immediately seeing the real world,0.2,Positive,1
